Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
PGHY,,345397ZM8,Ford Motor Credit Co LLC,5.60,01/07/2022,01/07/2019,N/A,BB+/Ba2,"200,000",206000.0,0.11,10/09/2020
PGHY,,AM9483851,Borets Finance DAC,6.50,04/07/2022,04/07/2017,N/A,BB-/Ba3,"200,000",204720.0,0.11,10/09/2020
PGHY,,ZS6666912,New Metro Global Ltd,6.50,05/20/2022,05/20/2019,N/A,NR/Ba2,"200,000",204124.35,0.11,10/09/2020
PGHY,,EI6005280,BBVA Bancomer SA/Texas,6.50,03/10/2021,03/10/2011,N/A,NR/Baa2,"200,000",203796.0,0.11,10/09/2020
PGHY,,AM7676845,Eastern & Southern African Trade & Development Bank,5.38,03/14/2022,03/14/2017,N/A,NR/Baa3,"200,000",203508.0,0.11,10/09/2020
PGHY,,46556KAA4,Itau Unibanco Holding SA/Cayman Island,2.90,01/24/2023,01/24/2020,N/A,BB-/Ba3,"200,000",203000.0,0.10,10/09/2020
PGHY,,AZ6401204,NAK Naftogaz Ukraine via Kondor Finance PLC,7.38,07/19/2022,07/19/2019,N/A,NR/NR,"200,000",202656.0,0.10,10/09/2020
PGHY,,AX7737288,China South City Holdings Ltd,11.88,03/27/2021,03/27/2019,N/A,NR/NR,"200,000",202250.0,0.10,10/09/2020
PGHY,,AZ3414044,Chongqing Hechuan City Construction Investment Group Co Ltd,6.30,07/18/2022,07/18/2019,N/A,NR/NR,"200,000",202059.55,0.10,10/09/2020
PGHY,,345397ZH9,Ford Motor Credit Co LLC,3.81,10/12/2021,08/09/2018,N/A,BB+/Ba2,"200,000",201375.0,0.10,10/09/2020
PGHY,,AN0896935,Dar Al-Arkan Sukuk Co Ltd,6.88,04/10/2022,04/10/2017,N/A,NR/B1,"200,000",201238.0,0.10,10/09/2020
PGHY,,AN8395989,United Bank for Africa PLC,7.75,06/08/2022,06/08/2017,N/A,B-/B2u,"200,000",200800.0,0.10,10/09/2020
PGHY,,900123BY5,Turkey Government International Bond,5.12,03/25/2022,10/25/2011,N/A,BB-u/B2,"200,000",199932.0,0.10,10/09/2020
PGHY,,AN5767800,QNB Finansbank AS,4.88,05/19/2022,05/18/2017,N/A,NA/B2,"200,000",199270.0,0.10,10/09/2020
PGHY,,QZ9133237,Turkiye Is Bankasi AS,5.50,04/21/2022,10/21/2016,N/A,NR/B3,"200,000",198620.0,0.10,10/09/2020
PGHY,,EK4043650,CITGO Petroleum Corp,6.25,08/15/2022,07/29/2014,11/09/2020,B+/B3,"200,000",198000.0,0.10,10/09/2020
PGHY,,247361ZJ0,Delta Air Lines Inc,3.62,03/15/2022,03/14/2017,02/15/2022,B+/Baa3,"200,000",197900.05,0.10,10/09/2020
PGHY,,AN7240640,Turkiye Vakiflar Bankasi TAO,5.62,05/30/2022,05/30/2017,N/A,NA/B2,"200,000",196515.2,0.10,10/09/2020
PGHY,,AN3486866,TC Ziraat Bankasi AS,5.12,05/03/2022,05/03/2017,N/A,NR/B2,"200,000",195307.6,0.10,10/09/2020
PGHY,,75281ABA6,Range Resources Corp,5.00,03/15/2023,10/05/2017,12/15/2022,B+/B3,"200,000",195125.0,0.10,10/09/2020
PGHY,,AX4725690,Scenery Journey Ltd,9.00,03/06/2021,03/06/2019,N/A,B/B2,"200,000",194999.65,0.10,10/09/2020
PGHY,,55448QAQ9,Mack-Cali Realty LP,4.50,04/18/2022,04/19/2012,01/18/2022,BB-/B1,"200,000",193977.97,0.10,10/09/2020
PGHY,,88167AAD3,Teva Pharmaceutical Finance Netherlands III BV,2.80,07/21/2023,07/21/2016,N/A,BB-/Ba2,"200,000",192632.0,0.10,10/09/2020
PGHY,,AN2180841,Alpha Star Holding III Ltd,6.25,04/20/2022,04/20/2017,N/A,B/NR,"200,000",192516.0,0.10,10/09/2020
PGHY,,EJ6820868,Wynn Las Vegas LLC / Wynn Las Vegas Capital Corp,4.25,05/30/2023,05/22/2013,02/28/2023,BB-/NA,"200,000",192375.0,0.10,10/09/2020
PGHY,,22025YAP5,CoreCivic Inc,4.62,05/01/2023,07/12/2013,02/01/2023,BB/Ba1,"200,000",192125.0,0.10,10/09/2020
PGHY,,AW7945255,Easy Tactic Ltd,9.12,07/28/2022,01/28/2019,01/28/2021,NR/NA,"200,000",190750.0,0.10,10/09/2020
PGHY,,899896AC8,Tupperware Brands Corp,4.75,06/01/2021,01/06/2012,03/01/2021,D/Ca,"200,000",190730.0,0.10,10/09/2020
PGHY,,372491AF7,Genworth Holdings Inc,4.90,08/15/2023,10/04/2018,N/A,B-/B3,"200,000",190625.0,0.10,10/09/2020
PGHY,,ZP3875983,Shriram Transport Finance Co Ltd,5.10,07/16/2023,01/16/2020,N/A,BB-/NR,"200,000",189987.3,0.10,10/09/2020
PGHY,,JK9042330,Fresh Market Inc/The,9.75,05/01/2023,04/27/2016,11/09/2020,CCC+/Caa1,"200,000",188625.0,0.10,10/09/2020
PGHY,,EK8431893,Urban One Inc,7.38,04/15/2022,04/17/2015,11/09/2020,CCC/B3,"200,000",187703.0,0.10,10/09/2020
PGHY,,EK9342396,Plantronics Inc,5.50,05/31/2023,05/27/2015,11/09/2020,B/B2,"200,000",182623.0,0.09,10/09/2020
PGHY,,ZS2778059,SD International Sukuk Ltd,6.30,05/09/2022,05/09/2019,N/A,B+/NR,"200,000",182002.11,0.09,10/09/2020
PGHY,,AM9834426,Aston Martin Capital Holdings Ltd,6.50,04/15/2022,04/18/2017,11/09/2020,CCC/Caa2,"200,000",181000.0,0.09,10/09/2020
PGHY,PHIG ,69360B104,PHI Group Inc/DE,,,,N/A,NR/NR,"23,470",180719.0,0.09,10/09/2020
PGHY,,AO3485163,Mclaren Finance PLC,5.75,08/01/2022,07/20/2017,11/09/2020,CCC/Caa3,"200,000",179110.0,0.09,10/09/2020
PGHY,,428040CN7,Hertz Corp/The,6.25,12/31/2049,03/05/2013,11/09/2020,NR/WR,"398,000",173130.0,0.09,10/09/2020
PGHY,,88033GCN8,Tenet Healthcare Corp,6.75,06/15/2023,08/17/2015,N/A,CCC+/Caa1,"150,000",160725.0,0.08,10/09/2020
PGHY,,QZ6248228,O1 Properties Finance PLC,8.25,09/27/2021,09/27/2016,N/A,NR/C,"500,000",160000.0,0.08,10/09/2020
PGHY,,EK2947548,DriveTime Automotive Group Inc / Bridgecrest Acceptance Corp,8.00,06/01/2021,06/03/2014,10/28/2020,B-/B3,"156,000",156740.22,0.08,10/09/2020
PGHY,,EJ5325182,Banco de Reservas de la Republica Dominicana,7.00,02/01/2023,02/01/2013,N/A,NA/B2,"150,000",154501.5,0.08,10/09/2020
PGHY,,AZ3012707,Avon International Capital PLC,6.50,08/15/2022,07/03/2019,11/02/2020,BB/Ba1,"150,000",153495.0,0.08,10/09/2020
PGHY,,EJ2896052,Sri Lanka Government International Bond,5.88,07/25/2022,07/25/2012,N/A,B-/Caa1,"200,000",151996.45,0.08,10/09/2020
PGHY,,EK9599334,XPO Logistics Inc,6.50,06/15/2022,06/09/2015,11/09/2020,BB-/Ba3,"150,000",150746.25,0.08,10/09/2020
PGHY,,AN1912822,Grupo Kaltex SA de CV,8.88,04/11/2022,04/11/2017,11/09/2020,CCC/NR,"250,000",149006.25,0.08,10/09/2020
PGHY,,EJ5291822,Jaguar Land Rover Automotive PLC,5.62,02/01/2023,01/28/2013,11/09/2020,B/B1,"150,000",148217.25,0.08,10/09/2020
PGHY,,71654QBG6,Petroleos Mexicanos,3.50,01/30/2023,08/29/2013,N/A,BBB/Ba2,"150,000",148170.0,0.08,10/09/2020
PGHY,,EJ4852087,Halyk Savings Bank of Kazakhstan JSC,5.50,12/21/2022,12/21/2012,11/09/2020,BB/NR,"146,525",147087.62,0.08,10/09/2020
PGHY,,AN4793609,Huachen Energy Co Ltd,6.62,12/31/2049,05/18/2017,N/A,NR/WR,"400,000",146000.0,0.08,10/09/2020
PGHY,,AO5690224,Gajah Tunggal Tbk PT,8.38,08/10/2022,08/10/2017,11/09/2020,CCC+/Caa1,"200,000",145999.8,0.08,10/09/2020
PGHY,,AF1220132,Grupo Posadas SAB de CV,7.88,06/30/2022,06/30/2015,10/19/2020,D/Ca,"400,000",145250.0,0.08,10/09/2020
PGHY,,AP6696854,Zhongrong International Resources Co Ltd,7.25,10/26/2020,10/26/2017,N/A,NR/NA,"600,000",142650.0,0.07,10/09/2020
PGHY,,20467BAB5,CSI Compressco LP / CSI Compressco Finance Inc,7.25,08/15/2022,07/17/2015,11/09/2020,CCC/Caa3,"200,000",141000.0,0.07,10/09/2020
PGHY,,AN2790797,Trilogy International Partners LLC / Trilogy International F,8.88,05/01/2022,05/02/2017,11/09/2020,B-/Caa2,"150,000",137777.25,0.07,10/09/2020
PGHY,,AS3905732,Light Servicos de Eletricidade SA/Light Energia SA,7.25,05/03/2023,05/02/2018,05/03/2021,NR/Ba3,"130,000",136713.85,0.07,10/09/2020
PGHY,,AN8057134,Tunghsu Venus Holdings Ltd,7.00,12/31/2049,06/12/2017,N/A,NR/NA,"600,000",123666.0,0.06,10/09/2020
PGHY,,404121AG0,HCA Inc,5.88,05/01/2023,10/23/2012,N/A,BB-/Ba2,"105,000",114822.23,0.06,10/09/2020
PGHY,,EK1641753,Tullow Oil PLC,6.25,04/15/2022,04/08/2014,10/19/2020,CCC+/Caa2,"200,000",114000.0,0.06,10/09/2020
PGHY,,AM4494515,Peabody Energy Corp,6.00,03/31/2022,02/15/2017,11/09/2020,CCC+/B3,"200,000",106375.0,0.05,10/09/2020
PGHY,,12543DAY6,CHS/Community Health Systems Inc,6.25,03/31/2023,03/16/2017,11/09/2020,B-/Caa2,"100,000",101055.0,0.05,10/09/2020
PGHY,,AS3980149,Gilex Holding Sarl,8.50,05/02/2023,05/02/2018,05/02/2021,NR/B2,"100,000",99688.5,0.05,10/09/2020
PGHY,,88165FAG7,Teva Pharmaceutical Finance Co BV,2.95,12/18/2022,12/18/2012,N/A,BB-/Ba2,"100,000",99450.0,0.05,10/09/2020
PGHY,,674599CU7,Occidental Petroleum Corp,2.60,08/13/2021,08/08/2019,N/A,BB+/Ba2,"100,000",98687.5,0.05,10/09/2020
PGHY,,06846NAD6,HighPoint Operating Corp,7.00,10/15/2022,03/12/2012,11/09/2020,CCC/Caa3,"400,000",97406.0,0.05,10/09/2020
PGHY,,EK3457828,Cenveo Corp,6.00,12/31/2049,06/26/2014,08/01/2019,NA/WR,"600,000",84684.0,0.04,10/09/2020
PGHY,,EJ6655637,Avianca Holdings SA / Avianca Leasing LLC / Grupo Taca Holdi,8.38,12/31/2049,05/10/2013,07/09/2020,D/NR,"600,000",75000.0,0.04,10/09/2020
PGHY,,QZ8423118,Virgin Australia Holdings Ltd,7.88,10/15/2021,10/17/2016,N/A,D/C,"700,000",70000.0,0.04,10/09/2020
PGHY,,AN8039280,Hertz Corp/The,7.62,06/01/2022,06/06/2017,11/09/2020,NR/WR,"74,000",67108.75,0.03,10/09/2020
PGHY,,30283WAB0,FTS International Inc,6.25,05/01/2022,04/16/2014,11/09/2020,D/WR,"200,000",66500.0,0.03,10/09/2020
PGHY,,EJ1274236,Bank Otkritie Financial Corp OJSC Via OFCB Capital PLC,10.00,12/31/2049,04/26/2012,N/A,NR/WR,"600,000",58440.0,0.03,10/09/2020
PGHY,,38239HAF2,Goodman Networks Inc,8.00,05/11/2022,05/31/2017,11/09/2020,NR/NR,"98,659",56235.63,0.03,10/09/2020
PGHY,,674215AG3,Oasis Petroleum Inc,6.88,12/31/2049,08/11/2014,11/09/2020,D/WR,"200,000",53375.0,0.03,10/09/2020
PGHY,,BL2912998,Hornbeck Offshore Services Inc,9.50,02/07/2025,02/07/2019,09/04/2020,NR/NR,"589,900",50141.5,0.03,10/09/2020
PGHY,,AP6062792,Yihua Overseas Investment Ltd,8.50,10/23/2020,10/23/2017,N/A,NR/WR,"500,000",46250.0,0.02,10/09/2020
PGHY,,AM2470509,Top Wise Excellence Enterprise Co Ltd,6.00,12/31/2049,03/16/2017,N/A,NR/WR,"400,000",36050.0,0.02,10/09/2020
PGHY,,909218AB5,Unit Corp,6.62,05/15/2021,05/18/2011,11/09/2020,NR/WR,"300,000",33126.0,0.02,10/09/2020
PGHY,,EJ4160531,Promsvyazbank OJSC Via PSB Finance SA,10.20,12/31/2049,11/06/2012,N/A,NA/WR,"200,000",31000.0,0.02,10/09/2020
PGHY,,872XXLAA8,TRU Taj LLC / TRU Taj Finance Inc,,,,N/A,NR/NR,"2,156",30054.64,0.02,10/09/2020
PGHY,,EK8830185,Reliance Communications Ltd,6.50,11/06/2020,05/06/2015,N/A,NR/WR,"400,000",26000.0,0.01,10/09/2020
PGHY,,LW3761456,Samvardhana Motherson Automotive Systems Group BV,4.88,12/16/2021,06/16/2016,10/19/2020,BB/NR,"18,998",18974.22,0.01,10/09/2020
PGHY,,EJ2032617,Valaris plc,4.88,06/01/2022,05/21/2012,03/01/2022,NR/WR,"215,000",16070.18,0.01,10/09/2020
PGHY,,74053A108,PREMIER BRANDS GROUP HOLDING CO,,,,N/A,NR/NR,"3,222",10471.5,0.01,10/09/2020
PGHY,,,TRU TAN LLC,.00,08/15/2021,02/08/2019,N/A,NR/NR,"48,000",6584.28,0.00,10/09/2020
PGHY,,AP4736678,Northwest Acquisitions ULC / Dominion Finco Inc,7.12,11/01/2022,10/23/2017,10/19/2020,NR/WR,"500,000",5625.0,0.00,10/09/2020
PGHY,,440543AQ9,Hornbeck Offshore Services Inc,5.00,03/01/2021,09/24/2013,11/09/2020,NR/WR,"700,000",5110.0,0.00,10/09/2020
PGHY,,402040AR0,Guitar Center Inc,13.00,04/15/2022,07/06/2020,11/09/2020,NR/NR,"5,621",4728.33,0.00,10/09/2020
PGHY,,74053A116,PREMIER BRANDS GROUP HOLDING CO,,03/21/2024,,N/A,NR/NR,"10,096",2271.6,0.00,10/09/2020
PGHY,QWST ,716748405,PetroQuest Energy Inc,,,,N/A,NR/NR,"2,367",1301.85,0.00,10/09/2020
PGHY,3428753Z U,75959V104,Remington Outdoor Co Inc,,,,N/A,NR/NR,"4,449",1223.48,0.00,10/09/2020
PGHY,,EJ6055663,UkrLandFarming PLC,10.88,12/31/2049,03/26/2013,N/A,NR/NA,"8,725",479.88,0.00,10/09/2020
PGHY,,EK2893510,24 Hour Fitness Worldwide Inc,8.00,06/01/2022,05/30/2014,11/09/2020,D/WR,"150,000",468.75,0.00,10/09/2020
PGHY,,716748AL2,PetroQuest Energy Inc,10.00,02/15/2024,02/08/2019,11/09/2020,NA/NA,"24,684",107.87,0.00,10/09/2020
PGHY,,WT02567AB,American Energy- Permian Basin LLC,,10/16/2024,,N/A,NR/NR,500,0.05,0.00,10/09/2020
PGHY,-Australia,-Australia$-,Cash/Receivables/Payables,.00,,,N/A,NR/NR,-44,-31.64,-0.00,10/09/2020
